531
1285.24 8300.43 -16279.9 -9380.84 5405.2
1187.04 16587.2 7496.5 -16858.1 5438.43
1053.35 8499.97 7828.95 4139.81 -3818.21
1292.83 13576.3 1346.26 5657.46 -17715.2
1609.94 7838.65 -14344.4 18921.3 1600.18
1811.11 -3050.04 8734.05 5178.87 12530.5
1766.39 -2282.26 -16936.4 -17644.8 -6002.39
1993.58 -18030.4 13797.5 -16843.8 -5526.93
1166.28 9107.97 3883.14 -1848.63 -18721
1624.23 -12636.5 12308.8 11392.8 6017.26
1420.06 -10322.5 3890.33 8963.69 -15978.1
1478.95 17022.1 -18018.8 -17792 -11711.9
1718.44 17489.2 1513.09 -8980.26 14425.6
1348.3 -14033.8 11893.7 -8037.76 -7831.32
1908.83 -4479.86 12083.2 -12754.8 11637
1222.52 11043.3 7745.94 -18462.6 18734.5
1118.57 16605.3 17864.6 15065.2 -7285.01
1047.89 -3351.86 -13049.3 -15106.6 -5333.06
1214.07 -12378.2 -7064.72 -8926.25 6108.67
1643.92 13566.4 525.148 -209.555 -18327.2
1018.09 6540.14 13001.8 5203.42 14457
1407.95 -2899.11 -17739.1 5274.65 9354.95
1660.53 -10973.5 -8616.8 9815.88 -8838.14
1008.54 3076.68 11314.6 3693.4 -3874.05
1420.18 -13834.6 -8584.71 -10814.6 13230.1
1035.12 -19496.6 16597.6 -12161.8 -21.7938
1537.51 -4644.03 6608.02 14960.3 2354.18
1545.3 9592.52 -13224.9 -15289.1 7331.57
1244.52 14476.3 -8372.3 -19245.6 3093.08
1841.97 9363.51 13474.3 -9397.78 18048.9
1718.98 -14768.9 -17135.7 2593.66 13815.8
1642.82 -3731.06 16597.3 5209.3 -328.626
1349.48 4609.88 672.97 18623.1 18001.9
1038.35 -11051.5 -1309.98 -8058.54 -17826.6
1662.95 -7870.47 -17711.6 12041.6 -19498.2
1988.55 -14456.5 17120.1 -9821.56 -7930.79
1114.76 13663.2 2135.61 19359.3 10799
1740.09 -12508.1 9799.66 -6665.38 -9105.32
1752.59 16185.3 8226.68 -14506.2 -4487.68
1182.68 895.788 -17954.8 18358.7 -17794.2
1838.18 -14132.5 19348.9 1397.62 -16420.9
1587 2986.84 -16294.4 -2063.29 5866.74
1186.23 5383.14 2839.44 -6214.16 -16752.5
1094.24 -2770.53 783.706 16277.8 7429.81
1723.18 18613.9 -10736.4 12741.8 -9612.73
1542.89 -18587.6 7285.78 -19180.3 19367.3
1271.48 13941.9 -16886.9 -15008.4 14593
1069.89 -19654.1 8795.77 -191.366 16640.3
1724.41 15115.4 -3418.69 -16406.6 -7724.05
1994.37 -15185.9 5254.38 2545.2 4030.4
1345.38 18287.7 12516.4 -4798.63 9024.15
1976.69 -11270.7 -5364.96 17655 1443.51
1931.61 19463.7 -15941 -16677.7 16350.5
1911.25 -16286.2 -2927.15 16104 -5081.95
1277.63 16449.6 -19956.8 -4010.24 -131.673
1632.35 -5725.82 13650.3 480.036 9019.8
1039.65 5941.46 -19504.5 -16701.7 13425
1402.86 8945.87 19241.1 -12615 -5689.17
1619 -17632.5 -563.406 5296.42 18308.5
1524.98 13773.7 864.061 -2714.44 -3299.19
1252.29 -2642.86 16989.1 -6358.01 -2686.1
1516.28 -18255.4 10571.7 -13623.1 -11905.7
1527.78 -3638.68 3949.45 15169.7 -4134.19
1490.45 4776.6 8496.08 10672.1 5535.52
1636.32 4046.94 -15085.6 3085.11 -15389.7
1863.04 -9461.4 -17261.8 -19252.2 9674.53
1130.24 726.687 -11836.6 7852.49 3737.55
1764.14 -11173.3 -8413.43 8820.98 -1744.96
1026.35 -3812.85 5735.28 4692.52 12237.7
1662.48 15342.5 11726 -18277.3 -13153.6
1599.99 -3741.57 -10415.6 19952.8 -8656.01
1411.79 17775.2 4747.51 -14067 15037
1055.99 7432.35 -15676 1512.72 -731.066
1362.85 1120.25 11060.4 -14312.6 -10466.3
1738.63 -12638.7 19206.6 -6642.06 1626.01
1238.75 11986.4 11267.8 -5792.32 -19739.6
1489.72 7351.42 -10497 -16669.6 -2232.97
1504.09 -1749.76 5521.81 2388.42 13502.7
1623.79 -13682.6 -18323.7 17519.2 -18006.6
1924.28 14976.1 10638.9 -4148.91 -16084.3
1599.09 -15640.4 -9670.72 -3397.87 -14847
1915.16 11142.1 18171.1 -15379.9 19874.4
1906.51 -2775.79 19936.9 -11090.8 -12278.8
1724.43 -14952.4 -1351 -9273.06 -474.237
1333.96 -19511.1 6496.35 -12959.1 18812.6
1984.52 -17913.2 9209.43 -15595.4 -8552.13
1289.99 16510.1 -4017.12 -12760.2 6180.77
1688.16 18117.4 -3780.5 16384.4 19946.3
1576.57 -7237.08 16435.7 -14161.4 -7174
1933.41 -8654.67 13789.8 12288.7 12696.3
1266.17 -10736.7 -15622.8 -9842.07 2766.98
1569.95 -13055 -4948.53 711.201 -2264.48
1740.89 10415.1 10037.8 13125.7 -5567.78
1711.97 -2143.3 6020.21 10361.4 -18362.8
1086.14 -10017.5 14317.4 10682.7 -6453.22
1350.6 -8829.91 15734.3 -17321.2 -2619.71
1080.01 17447.8 4182.1 13937.1 13070.6
1553.21 -10119.6 3911.59 -4816.72 14828.9
1368.19 16747.4 -4746.05 4312.62 -13290.4
1406.03 10909.9 -14910.9 18384.6 -15110.3
1360.98 7885.33 -13076 -15543.3 13567.9
1410.89 -13896.1 -2881.92 -14734.4 -9630.4
1915.56 -4675.63 -9627.24 19174.5 11142.3
1500.84 17484.7 -8194.49 -9846.69 -6426.85
1023.54 -10812.3 -15653.7 -15805.7 13933.7
1124.68 4163.17 19326.2 -5922.59 -925.943
1140.41 2491.46 -10555.9 -2268.94 -4432.51
1974.12 -18998.6 -9117.99 12861.1 3883.3
1186.7 17690.5 18139.4 12143.6 7317.71
1218.71 -13432.8 -2378.68 -8736.38 14761.7
1242.21 -17998.6 -7057.32 -19499.1 17655
1130.96 -6789.42 3766.01 1075.42 -6115.65
1281.74 18197.4 2969.66 8778.07 8753.36
1577.05 19468.1 -15869.4 2080.73 8586.05
1611.91 -18765 -4774.25 6785.76 -16904.5
1064.1 -19684.9 15739.8 15996.7 2693.77
1999.29 -2569.11 -16935.3 17970.1 -15511.8
1113.15 16519.3 1046.91 11315.2 -7246.67
1586.75 -10744.8 13303.9 5272.7 6285.5
1932.73 -11296 -14449.1 17841.2 -15426.6
1325.86 -16141.3 4095.02 -8200.43 8632.96
1671.69 -15688.9 -10968.8 6552.48 -11428.8
1655.75 -5340.23 4837.68 -11200.7 -8404.96
1598.31 -14143.9 -2454.56 7413.11 4809.16
1034.92 -4624.83 -10794.9 12141.6 2071.27
1716.32 18226.1 19237.9 -51.3912 12675.3
1767.94 642.192 -19547.8 6859.08 16547.2
1838.11 2517.96 -2729.72 9213.44 -6513.25
1219.32 8975.52 -17676.2 14113 -15862.2
1491.02 -13900.5 16185.9 -6215.32 8554.02
1088.65 9323.46 -8217.69 8170.73 118.319
1505.62 -7583.05 3494.51 1998.73 -6820.97
1740.16 -7400.67 -12916.1 -11035.9 -7852.86
1215.1 -4927.98 -1180.24 6086.08 17801.7
1204.63 -5331.89 -17283 -790.135 -7655.72
1233.04 -12324.3 1970.07 -16777.9 -8510.19
1427.94 -6606.86 17492.3 7794 -18389.2
1974.73 4532.73 19116.2 6572.17 -18961.8
1231.98 6424.99 -12046.8 16679.9 -658.95
1982.47 -3620.68 15365.3 4226.73 17559.6
1084.79 -13313.6 -1491.39 8723.6 -16030.7
1646.3 -11335.9 -13386.1 -1823.83 6694
1591.7 -6572.23 -6354.15 -9725.1 -4064.55
1974.97 9879.5 -9759.8 -5534.01 10763.3
1891.14 -2817.44 15678.6 -10779.4 -10770.7
1778.04 -19676.9 -127.733 -5257.88 -15042.2
1274.47 17679.6 -154.959 -15707.6 -828.988
1825.94 9850.61 9154.92 4373.62 3236.76
1480.35 8652.62 -16687.4 -14213.9 -4993.23
1232.39 17220.8 13679.8 -584.076 6980.63
1590.82 8357.1 -1484.02 -13549.9 12678.5
1840.95 14033.8 18374.8 13314.9 -5838.48
1272.11 -10658.7 17930.3 -6795.2 9496.27
1560.72 18064 15258 12578.1 -11090.9
1043.08 11608.3 8214.73 -6929.23 8295.74
1395.24 -18891.6 1139.31 -1411.04 -12571.5
1553.6 -11049.3 2259.93 13786.9 10434.7
1428.65 -15732.5 -4541.14 3112.24 -14107.4
1077.63 -12972.9 10350.8 13763.7 -10903.2
1350.01 16493.3 15683.1 -4063.77 -18764.7
1409.93 -13673.5 7071.01 4789.04 -1888.2
1371.59 -10066.3 14986.3 -6244.93 8794.4
1232.98 13056 -11349.7 -19631.5 -9203.88
1080.4 -13746.9 12431.4 18948.7 10794.3
