507
1141.54 18069.9 100.72 11401.9 1285.05
1938.29 3624.1 19707.3 290.61 -3654.1
1627.99 845.992 -10426.7 6188.12 10794.9
1764.42 -10267.4 617.507 -3764.88 -5081.34
1954.52 -16709.5 1868.68 -6874.01 7052.49
1662.46 -8977.87 5004.65 -6002.34 -14250.3
1759.43 -8623.45 -2099.8 12307.2 11275.8
1283.66 3269.14 -9332.31 7722.45 3561.83
1872.75 -2227.52 17534.7 -5935.91 -11800.8
1060.59 -16728.1 -8854.8 12691.1 2654.37
1840.37 3590.51 -4450.27 10324.4 -18278.2
1009.06 18735.2 -12387.4 9340.18 -6269.45
1034.69 -7988.96 12669.5 10011 14110.8
1471.05 13714.2 9110.03 15572.9 3046.56
1492.15 17991.3 12906.1 -18086.6 -19543.4
1597.94 18961.4 -7622.97 645.619 7816.17
1606.84 10350.5 -5758.14 -19316.8 -5199.22
1070.41 -4530.67 -6386.11 -15918.9 -12143.2
1539.78 -13354.3 12827.3 -10419.8 -6023.8
1585.16 3324.92 -2835.93 9692.24 14214.9
1544.32 8912.17 5319.9 3781.5 16006.1
1392.24 -2617.17 -17581.6 -3271.66 -14994.2
1563.35 -19422.3 -3627.07 12183.6 6335.87
1597.6 -5739.47 6615.19 -11565.5 -19353.4
1872.06 2258.76 13484 8236.72 9431.46
1994.96 12239.2 4574.65 -3526.35 -4924.83
1428.94 13301 3580.07 8245.31 -12018.9
1392.24 -12228.8 13885.8 18306.8 -14647.2
1867.12 5948.47 -12126.7 14107.1 -10424.5
1021.39 -2977.43 -16880.7 6595.11 10407.4
1717.82 507.042 9092.37 -13546 7023.07
1695.54 -11450.6 -14813.6 15582.2 3974.77
1245.79 8565.09 -3933.24 -3469.45 -15015
1042.23 7110.07 -11861.6 13917.9 13224.2
1565.85 11701.3 15796.2 16685.6 3828.04
1978.28 13600.2 -10770.8 2108.68 10481
1028.26 19177.2 -14414.7 623.307 -9915.15
1792.54 19484.5 16712.6 3151.99 14298.1
1825.87 -19399.2 -11768.1 -15530.4 4534
1523.38 6201.92 6952.56 13825 -1936.48
1043.28 4437.84 -2379.31 -9970.03 8641.67
1212.98 -10516 3839.95 -5081.19 -19745.2
1468.65 8556.5 9142.35 -431.157 2971.21
1558.48 6985.25 -18102 2854.59 10272.7
1303 -18168.6 6808.69 -8480.75 13599.4
1152.42 -13204.1 -14055 -105.079 -156.666
1496.88 -15499.2 -3873.19 15437.6 6880.08
1355.99 -18302 14794.2 -15244.4 -2141.93
1330.64 12455.6 13808.4 4669.23 -16686.8
1242.84 -5547.5 16080.3 2728.28 -7445.55
1247.08 -14771.9 1232.79 -11948.1 -1580.54
1796.68 19297.8 9778.27 5071.48 13352.8
1766.97 -7998.09 7304.93 6177.9 15875.1
1788.95 -18025.5 15434.2 9859.99 -12819.7
1943.58 -16517.8 -3772.76 -14712.2 -10326.2
1762.23 5533.3 471.649 -3963.38 9452.97
1229.52 -8582.02 18541.1 -16047.2 10185.2
1101.71 18202.7 14252.4 -15229.2 -11575.6
1151.99 -6575.32 10246.5 14077.8 6119.76
1564.49 -3640.62 15939.7 605.011 925.159
1737.88 -16275.1 7867.32 6033.16 7497.7
1467.78 -13917.7 -14448 13177.9 5610.68
1192.14 14582.1 2663.96 16267.5 16041.1
1030.23 6097.25 -7543.72 -16993.4 11844.9
1641.04 -13228.6 15287 -7782.99 -3475.13
1101.4 17306.4 -13753.3 7696.52 -18633.3
1713.23 -3306.44 10089.1 4804.12 8826.24
1209.66 5156.35 1706.98 -17695.8 -395.605
1394.49 3082.16 -15345.9 1197.42 -19581.8
1025.61 4795.87 -1213.87 -5072.98 -7660.4
1202.3 -4717.61 -6758.72 -18679.3 -4.63479
1348.89 -14870.3 15788.6 -3350.87 18883
1266.24 9933.6 18759.7 13955.9 19844.5
1867.36 -11004.3 -7046.27 -10462 7288.74
1812.4 5994.41 -4108.23 -10586.1 1340.31
1578.25 -9542.54 -12576.9 18334 11671.3
1143.38 1688.65 4450.63 10452.8 -11552.6
1642.53 8331.37 2384.34 571.619 12542.7
1452.74 15099.6 -342.798 8175.91 16339.9
1784.6 -16739.6 7647.51 2388.31 10306.7
1264.88 18233.6 -19202.1 4600.71 2341.85
1009.06 -19282.9 -11070.9 9904.95 13294
1771.33 -3490.37 10815.2 -10835.5 12059
1934.59 -1065.2 -8575.23 -10947.6 16550.5
1259.36 -3216.74 5559.64 -4725.31 17126.1
1258.76 11316.7 12762.6 -12910.1 -16330.8
1297.3 4944.54 14951.1 -6341.49 4146.59
1473.89 -5524.7 -18202.9 -1761.44 -14453.8
1576.1 12974.7 8120.18 -13465.7 -17840.5
1211.5 10398.1 12096.3 9525.18 -1026.67
1107.69 -4960.31 3734.67 7524.15 9480.04
1250.64 6871.49 -8602.65 -1291.16 14108.9
1899.07 -3301.26 3684.01 -8981.92 1747.69
1918.01 17373.2 -5798.82 2244.91 15576.1
1812.69 1277.04 -16745.5 19532.7 13156.9
1766.21 -1605.26 2032.63 -19749.6 6298.44
1572.86 -5772.71 -1827.39 -12125.2 10492.6
1880.19 13877.4 -18376.7 -11663.8 2480.02
1808.09 15332.8 -13774.2 -4374.94 -8351.19
1707.05 -3610.42 -5431.3 10909 -17811.6
1770.59 -5456.58 7814.9 -10453.6 -8711.09
1480.92 -17645 11073.8 -19158.1 322.344
1176.87 19894.9 7111.39 12847.6 1722.31
1406.31 -8350.83 -4588.91 2374.95 -9974.14
1465.77 -3155.41 11877.4 3297.98 -9381.2
1885.56 18769.9 -10460.2 -967.01 4201.17
1615.06 5636.83 -15031 -9941.22 17821.9
1207.85 6866.34 5444.06 -14040.8 15792.5
1212.09 11792 -18838.3 -11411.4 -15319.3
1336.68 3647.71 10858.5 -18182.1 -11763.4
1277.78 18988.2 16765.1 14266.5 -12889.2
1548.98 4935.6 10144.1 3189.39 -4604.15
1209.86 10535.7 12018.1 2757.53 5566.65
1329.86 -17935.7 -5646.47 6328.16 -3379.75
1963.43 3829.42 1783.14 -13255 2667.68
1392.84 1125.24 -19645.1 12066 10266.7
1680.61 -9412.94 -10019.8 8236.09 -6177.99
1272.96 -8764.58 -9586.3 5982.91 1091.34
1683.44 4391.02 13676 16802.1 12373
1076.89 -3576.06 -6334.11 -18988.7 -17929.6
1573.03 -11356.5 -10179.4 19091.6 6860.39
1500.89 -11287.5 -5012.93 18910.3 -11642.4
1828.04 -19318.9 -11728.4 2534.53 10700.8
1825.2 -14090.4 -895.5 1772.39 15495.9
1566.84 3699.06 9809.89 18282.6 10023
1054.84 10813.5 3684.87 5769.47 -2852.37
1657.94 16581 -18715 -2326.09 6760.46
1341.28 19193.1 5227.69 -15061.4 4206.06
1764.37 -6465.23 16185.7 9893.94 -14736.8
1373.51 -11588.3 -7652.61 -10969.3 9307.24
1553.35 15165.1 -6777.16 18434.8 -14644.8
1078.16 -418.697 -12096.7 -7687.28 15896.4
1073.07 -8618.29 800.142 -13658.2 -9903.32
1869.52 12345.3 -12138.6 15587.8 -12882.4
1278.58 -2301.83 4674.85 17608.4 1512.52
1385.43 7597.23 173.881 -12994.6 -4750.16
1702.94 -11663 -6148.1 12952.4 15114.1
1595.37 -16111 -19569.8 -15766.6 15985.7
1634.18 4356.62 10156.5 -6014.32 -16443.5
1595.49 -19059.3 955.164 11474.2 13079.3
1003.78 -19589.1 1427.92 2453.19 -4263.93
1081.45 -7254.99 -12843.2 -4339.24 12571.1
1404.9 16425.8 16210.4 -12140.8 2573.93
1907.51 4758.2 429.563 12411.5 4327.96
1316.78 14400.8 -9713.78 8314.68 -15755.7
1710.52 -3391.23 -15854.5 7480.03 15653.6
1818.89 -10607.1 -9126.12 12344.8 7964.97
1367.73 -1817.98 -11583.5 -18036 -8974.76
1929.54 -12115.1 2568.19 -19244.1 -8325.48
1424.28 -806.097 9593.32 12212.9 18764.3
1445.97 16180.1 -14714.2 3438.19 5893.86
1211.06 2102.6 -14681 11833.7 -2042.9
1486.51 -15386.4 -19212.7 -9932.42 13739.7
1845.52 -18040.4 1424.49 -4361.19 13543.1
1537.98 -1298.28 14576.8 -6365.9 16133.5
1916.5 1351.87 -6268.05 -2533.94 11758.5
1085.65 15988.9 98.1444 -12754.3 10703.1
1901.21 -16743.9 15259.5 -6054.05 17937.1
1040.23 -15510.8 -13883.9 16995.8 -16298.1
1999.8 -12998.9 -2751.86 18032.3 5576.59
1545.91 -14354.3 -6374.02 -16865.4 -8931.02
1468.9 -11123 19302.4 17404.3 15145
1889.22 -3939.52 6001.89 19580 15962.3
1431.34 4687.17 -10485.2 -6002.43 9427.69
1821.96 -8320.48 -5750.58 8389.11 -14436.6
1106.43 13106.9 10910.6 17256.1 -4141.25
1245.54 -15471.5 -12608.2 -15824.1 10902.5
1213.76 8530.48 -12774.1 19673.5 9228.11
1013.83 -8016.04 -11869.4 4492.81 5982.08
1652.47 -6785.67 -5449.14 -18588.3 -16300.5
1761.43 -13946.1 -5512.06 -1222.28 11804.5
1375.49 18276.9 7713.35 1912.68 -12633.7
1842.7 19362.3 -804.554 9179.47 11970.5
1428.02 16243 13381.5 8590.43 9017.06
1855.23 -9937.36 -18386.3 2225.06 -18067.9
1674.41 -3282.12 15620.7 -6237.88 -17833
1364.41 16207.4 -14245.8 -11477.6 1719.5
1046.27 3924.76 16489 -16426.3 16211.4
1381.44 10704 11030.1 -4104.7 -8491.42
1399.1 -1880.35 -16151.9 -278.909 4738.12
1752.86 2582.69 18189.1 51.7104 968.969
